,METER_DATE,YEAR,MONTH,DAY,code_day_of_the_week,day_of_the_week,HOUR,MINUTE
3599,2023-02-17 19:20:00,2023,2,17,4,Friday,19,20
3600,2023-02-17 20:20:00,2023,2,17,4,Friday,20,20
3601,2023-02-17 21:20:00,2023,2,17,4,Friday,21,20
3602,2023-02-17 22:20:00,2023,2,17,4,Friday,22,20
3603,2023-02-17 23:20:00,2023,2,17,4,Friday,23,20
3604,2023-02-18 00:20:00,2023,2,18,5,Saturday,0,20
3605,2023-02-18 01:20:00,2023,2,18,5,Saturday,1,20
3606,2023-02-18 02:20:00,2023,2,18,5,Saturday,2,20
3607,2023-02-18 03:20:00,2023,2,18,5,Saturday,3,20
3608,2023-02-18 04:20:00,2023,2,18,5,Saturday,4,20
3609,2023-02-18 05:20:00,2023,2,18,5,Saturday,5,20
3610,2023-02-18 06:20:00,2023,2,18,5,Saturday,6,20
3611,2023-02-18 07:20:00,2023,2,18,5,Saturday,7,20
3612,2023-02-18 08:20:00,2023,2,18,5,Saturday,8,20
3613,2023-02-18 09:20:00,2023,2,18,5,Saturday,9,20
3614,2023-02-18 10:20:00,2023,2,18,5,Saturday,10,20
3615,2023-02-18 11:20:00,2023,2,18,5,Saturday,11,20
3616,2023-02-18 12:20:00,2023,2,18,5,Saturday,12,20
3617,2023-02-18 13:20:00,2023,2,18,5,Saturday,13,20
3618,2023-02-18 14:20:00,2023,2,18,5,Saturday,14,20
3619,2023-02-18 15:20:00,2023,2,18,5,Saturday,15,20
3620,2023-02-18 16:20:00,2023,2,18,5,Saturday,16,20
3621,2023-02-18 17:20:00,2023,2,18,5,Saturday,17,20
3622,2023-02-18 18:20:00,2023,2,18,5,Saturday,18,20
3623,2023-02-18 19:20:00,2023,2,18,5,Saturday,19,20
3624,2023-02-18 20:20:00,2023,2,18,5,Saturday,20,20
3625,2023-02-18 21:20:00,2023,2,18,5,Saturday,21,20
3626,2023-02-18 22:20:00,2023,2,18,5,Saturday,22,20
3627,2023-02-18 23:20:00,2023,2,18,5,Saturday,23,20
3628,2023-02-19 00:20:00,2023,2,19,6,Sunday,0,20
3629,2023-02-19 01:20:00,2023,2,19,6,Sunday,1,20
3630,2023-02-19 02:20:00,2023,2,19,6,Sunday,2,20
3631,2023-02-19 03:20:00,2023,2,19,6,Sunday,3,20
3632,2023-02-19 04:20:00,2023,2,19,6,Sunday,4,20
3633,2023-02-19 05:20:00,2023,2,19,6,Sunday,5,20
3634,2023-02-19 06:20:00,2023,2,19,6,Sunday,6,20
3635,2023-02-19 07:20:00,2023,2,19,6,Sunday,7,20
3636,2023-02-19 08:20:00,2023,2,19,6,Sunday,8,20
3637,2023-02-19 09:20:00,2023,2,19,6,Sunday,9,20
3638,2023-02-19 10:20:00,2023,2,19,6,Sunday,10,20
3639,2023-02-19 11:20:00,2023,2,19,6,Sunday,11,20
3640,2023-02-19 12:20:00,2023,2,19,6,Sunday,12,20
3641,2023-02-19 13:20:00,2023,2,19,6,Sunday,13,20
3642,2023-02-19 14:20:00,2023,2,19,6,Sunday,14,20
3643,2023-02-19 15:20:00,2023,2,19,6,Sunday,15,20
3644,2023-02-19 16:20:00,2023,2,19,6,Sunday,16,20
3645,2023-02-19 17:20:00,2023,2,19,6,Sunday,17,20
3646,2023-02-19 18:20:00,2023,2,19,6,Sunday,18,20
3647,2023-02-19 19:20:00,2023,2,19,6,Sunday,19,20
3648,2023-02-19 20:20:00,2023,2,19,6,Sunday,20,20
3649,2023-02-19 21:20:00,2023,2,19,6,Sunday,21,20
3650,2023-02-19 22:20:00,2023,2,19,6,Sunday,22,20
3651,2023-02-19 23:20:00,2023,2,19,6,Sunday,23,20
3652,2023-02-20 00:20:00,2023,2,20,0,Monday,0,20
3653,2023-02-20 01:20:00,2023,2,20,0,Monday,1,20
3654,2023-02-20 02:20:00,2023,2,20,0,Monday,2,20
3655,2023-02-20 03:20:00,2023,2,20,0,Monday,3,20
3656,2023-02-20 04:20:00,2023,2,20,0,Monday,4,20
3657,2023-02-20 05:20:00,2023,2,20,0,Monday,5,20
3658,2023-02-20 06:20:00,2023,2,20,0,Monday,6,20
3659,2023-02-20 07:20:00,2023,2,20,0,Monday,7,20
3660,2023-02-20 08:20:00,2023,2,20,0,Monday,8,20
3661,2023-02-20 09:20:00,2023,2,20,0,Monday,9,20
3662,2023-02-20 10:20:00,2023,2,20,0,Monday,10,20
3663,2023-02-20 11:20:00,2023,2,20,0,Monday,11,20
3664,2023-02-20 12:20:00,2023,2,20,0,Monday,12,20
3665,2023-02-20 13:20:00,2023,2,20,0,Monday,13,20
3666,2023-02-20 14:20:00,2023,2,20,0,Monday,14,20
3667,2023-02-20 15:20:00,2023,2,20,0,Monday,15,20
3668,2023-02-20 16:20:00,2023,2,20,0,Monday,16,20
3669,2023-02-20 17:20:00,2023,2,20,0,Monday,17,20
3670,2023-02-20 18:20:00,2023,2,20,0,Monday,18,20
3671,2023-02-20 19:20:00,2023,2,20,0,Monday,19,20
3672,2023-02-20 20:20:00,2023,2,20,0,Monday,20,20
3673,2023-02-20 21:20:00,2023,2,20,0,Monday,21,20
3674,2023-02-20 22:20:00,2023,2,20,0,Monday,22,20
3675,2023-02-20 23:20:00,2023,2,20,0,Monday,23,20
3676,2023-02-21 00:20:00,2023,2,21,1,Tuesday,0,20
3677,2023-02-21 01:20:00,2023,2,21,1,Tuesday,1,20
3678,2023-02-21 02:20:00,2023,2,21,1,Tuesday,2,20
3679,2023-02-21 03:20:00,2023,2,21,1,Tuesday,3,20
3680,2023-02-21 04:20:00,2023,2,21,1,Tuesday,4,20
3681,2023-02-21 05:20:00,2023,2,21,1,Tuesday,5,20
3682,2023-02-21 06:20:00,2023,2,21,1,Tuesday,6,20
3683,2023-02-21 07:20:00,2023,2,21,1,Tuesday,7,20
3684,2023-02-21 08:20:00,2023,2,21,1,Tuesday,8,20
3685,2023-02-21 09:20:00,2023,2,21,1,Tuesday,9,20
3686,2023-02-21 10:20:00,2023,2,21,1,Tuesday,10,20
3687,2023-02-21 11:20:00,2023,2,21,1,Tuesday,11,20
3688,2023-02-21 12:20:00,2023,2,21,1,Tuesday,12,20
3689,2023-02-21 13:20:00,2023,2,21,1,Tuesday,13,20
3690,2023-02-21 14:20:00,2023,2,21,1,Tuesday,14,20
3691,2023-02-21 15:20:00,2023,2,21,1,Tuesday,15,20
3692,2023-02-21 16:20:00,2023,2,21,1,Tuesday,16,20
3693,2023-02-21 17:20:00,2023,2,21,1,Tuesday,17,20
3694,2023-02-21 18:20:00,2023,2,21,1,Tuesday,18,20
3695,2023-02-21 19:20:00,2023,2,21,1,Tuesday,19,20
3696,2023-02-21 20:20:00,2023,2,21,1,Tuesday,20,20
3697,2023-02-21 21:20:00,2023,2,21,1,Tuesday,21,20
3698,2023-02-21 22:20:00,2023,2,21,1,Tuesday,22,20
3699,2023-02-21 23:20:00,2023,2,21,1,Tuesday,23,20
3700,2023-02-22 00:20:00,2023,2,22,2,Wednesday,0,20
3701,2023-02-22 01:20:00,2023,2,22,2,Wednesday,1,20
3702,2023-02-22 02:20:00,2023,2,22,2,Wednesday,2,20
3703,2023-02-22 03:20:00,2023,2,22,2,Wednesday,3,20
3704,2023-02-22 04:20:00,2023,2,22,2,Wednesday,4,20
3705,2023-02-22 05:20:00,2023,2,22,2,Wednesday,5,20
3706,2023-02-22 06:20:00,2023,2,22,2,Wednesday,6,20
3707,2023-02-22 07:20:00,2023,2,22,2,Wednesday,7,20
3708,2023-02-22 08:20:00,2023,2,22,2,Wednesday,8,20
3709,2023-02-22 09:20:00,2023,2,22,2,Wednesday,9,20
3710,2023-02-22 10:20:00,2023,2,22,2,Wednesday,10,20
3711,2023-02-22 11:20:00,2023,2,22,2,Wednesday,11,20
3712,2023-02-22 12:20:00,2023,2,22,2,Wednesday,12,20
3713,2023-02-22 13:20:00,2023,2,22,2,Wednesday,13,20
3714,2023-02-22 14:20:00,2023,2,22,2,Wednesday,14,20
3715,2023-02-22 15:20:00,2023,2,22,2,Wednesday,15,20
3716,2023-02-22 16:20:00,2023,2,22,2,Wednesday,16,20
3717,2023-02-22 17:20:00,2023,2,22,2,Wednesday,17,20
3718,2023-02-22 18:20:00,2023,2,22,2,Wednesday,18,20
3719,2023-02-22 19:20:00,2023,2,22,2,Wednesday,19,20
3720,2023-02-22 20:20:00,2023,2,22,2,Wednesday,20,20
3721,2023-02-22 21:20:00,2023,2,22,2,Wednesday,21,20
3722,2023-02-22 22:20:00,2023,2,22,2,Wednesday,22,20
3723,2023-02-22 23:20:00,2023,2,22,2,Wednesday,23,20
3724,2023-02-23 00:20:00,2023,2,23,3,Thursday,0,20
3725,2023-02-23 01:20:00,2023,2,23,3,Thursday,1,20
3726,2023-02-23 02:20:00,2023,2,23,3,Thursday,2,20
3727,2023-02-23 03:20:00,2023,2,23,3,Thursday,3,20
3728,2023-02-23 04:20:00,2023,2,23,3,Thursday,4,20
3729,2023-02-23 05:20:00,2023,2,23,3,Thursday,5,20
3730,2023-02-23 06:20:00,2023,2,23,3,Thursday,6,20
3731,2023-02-23 07:20:00,2023,2,23,3,Thursday,7,20
3732,2023-02-23 08:20:00,2023,2,23,3,Thursday,8,20
3733,2023-02-23 09:20:00,2023,2,23,3,Thursday,9,20
3734,2023-02-23 10:20:00,2023,2,23,3,Thursday,10,20
3735,2023-02-23 11:20:00,2023,2,23,3,Thursday,11,20
3736,2023-02-23 12:20:00,2023,2,23,3,Thursday,12,20
3737,2023-02-23 13:20:00,2023,2,23,3,Thursday,13,20
3738,2023-02-23 14:20:00,2023,2,23,3,Thursday,14,20
3739,2023-02-23 15:20:00,2023,2,23,3,Thursday,15,20
3740,2023-02-23 16:20:00,2023,2,23,3,Thursday,16,20
3741,2023-02-23 17:20:00,2023,2,23,3,Thursday,17,20
3742,2023-02-23 18:20:00,2023,2,23,3,Thursday,18,20
3743,2023-02-23 19:20:00,2023,2,23,3,Thursday,19,20
3744,2023-02-23 20:20:00,2023,2,23,3,Thursday,20,20
3745,2023-02-23 21:20:00,2023,2,23,3,Thursday,21,20
3746,2023-02-23 22:20:00,2023,2,23,3,Thursday,22,20
3747,2023-02-23 23:20:00,2023,2,23,3,Thursday,23,20
3748,2023-02-24 00:20:00,2023,2,24,4,Friday,0,20
3749,2023-02-24 01:20:00,2023,2,24,4,Friday,1,20
3750,2023-02-24 02:20:00,2023,2,24,4,Friday,2,20
3751,2023-02-24 03:20:00,2023,2,24,4,Friday,3,20
3752,2023-02-24 04:20:00,2023,2,24,4,Friday,4,20
3753,2023-02-24 05:20:00,2023,2,24,4,Friday,5,20
3754,2023-02-24 06:20:00,2023,2,24,4,Friday,6,20
3755,2023-02-24 07:20:00,2023,2,24,4,Friday,7,20
3756,2023-02-24 08:20:00,2023,2,24,4,Friday,8,20
3757,2023-02-24 09:20:00,2023,2,24,4,Friday,9,20
3758,2023-02-24 10:20:00,2023,2,24,4,Friday,10,20
3759,2023-02-24 11:20:00,2023,2,24,4,Friday,11,20
3760,2023-02-24 12:20:00,2023,2,24,4,Friday,12,20
3761,2023-02-24 13:20:00,2023,2,24,4,Friday,13,20
3762,2023-02-24 14:20:00,2023,2,24,4,Friday,14,20
3763,2023-02-24 15:20:00,2023,2,24,4,Friday,15,20
3764,2023-02-24 16:20:00,2023,2,24,4,Friday,16,20
3765,2023-02-24 17:20:00,2023,2,24,4,Friday,17,20
3766,2023-02-24 18:20:00,2023,2,24,4,Friday,18,20
3767,2023-02-24 19:20:00,2023,2,24,4,Friday,19,20
3768,2023-02-24 20:20:00,2023,2,24,4,Friday,20,20
3769,2023-02-24 21:20:00,2023,2,24,4,Friday,21,20
3770,2023-02-24 22:20:00,2023,2,24,4,Friday,22,20
3771,2023-02-24 23:20:00,2023,2,24,4,Friday,23,20
3772,2023-02-25 00:20:00,2023,2,25,5,Saturday,0,20
3773,2023-02-25 01:20:00,2023,2,25,5,Saturday,1,20
3774,2023-02-25 02:20:00,2023,2,25,5,Saturday,2,20
3775,2023-02-25 03:20:00,2023,2,25,5,Saturday,3,20
3776,2023-02-25 04:20:00,2023,2,25,5,Saturday,4,20
3777,2023-02-25 05:20:00,2023,2,25,5,Saturday,5,20
3778,2023-02-25 06:20:00,2023,2,25,5,Saturday,6,20
3779,2023-02-25 07:20:00,2023,2,25,5,Saturday,7,20
3780,2023-02-25 08:20:00,2023,2,25,5,Saturday,8,20
3781,2023-02-25 09:20:00,2023,2,25,5,Saturday,9,20
3782,2023-02-25 10:20:00,2023,2,25,5,Saturday,10,20
3783,2023-02-25 11:20:00,2023,2,25,5,Saturday,11,20
3784,2023-02-25 12:20:00,2023,2,25,5,Saturday,12,20
3785,2023-02-25 13:20:00,2023,2,25,5,Saturday,13,20
3786,2023-02-25 14:20:00,2023,2,25,5,Saturday,14,20
3787,2023-02-25 15:20:00,2023,2,25,5,Saturday,15,20
3788,2023-02-25 16:20:00,2023,2,25,5,Saturday,16,20
3789,2023-02-25 17:20:00,2023,2,25,5,Saturday,17,20
3790,2023-02-25 18:20:00,2023,2,25,5,Saturday,18,20
3791,2023-02-25 19:20:00,2023,2,25,5,Saturday,19,20
3792,2023-02-25 20:20:00,2023,2,25,5,Saturday,20,20
3793,2023-02-25 21:20:00,2023,2,25,5,Saturday,21,20
3794,2023-02-25 22:20:00,2023,2,25,5,Saturday,22,20
3795,2023-02-25 23:20:00,2023,2,25,5,Saturday,23,20
3796,2023-02-26 00:20:00,2023,2,26,6,Sunday,0,20
3797,2023-02-26 01:20:00,2023,2,26,6,Sunday,1,20
3798,2023-02-26 02:20:00,2023,2,26,6,Sunday,2,20
3799,2023-02-26 03:20:00,2023,2,26,6,Sunday,3,20
3800,2023-02-26 04:20:00,2023,2,26,6,Sunday,4,20
3801,2023-02-26 05:20:00,2023,2,26,6,Sunday,5,20
3802,2023-02-26 06:20:00,2023,2,26,6,Sunday,6,20
3803,2023-02-26 07:20:00,2023,2,26,6,Sunday,7,20
3804,2023-02-26 08:20:00,2023,2,26,6,Sunday,8,20
3805,2023-02-26 09:20:00,2023,2,26,6,Sunday,9,20
3806,2023-02-26 10:20:00,2023,2,26,6,Sunday,10,20
3807,2023-02-26 11:20:00,2023,2,26,6,Sunday,11,20
3808,2023-02-26 12:20:00,2023,2,26,6,Sunday,12,20
3809,2023-02-26 13:20:00,2023,2,26,6,Sunday,13,20
3810,2023-02-26 14:20:00,2023,2,26,6,Sunday,14,20
3811,2023-02-26 15:20:00,2023,2,26,6,Sunday,15,20
3812,2023-02-26 16:20:00,2023,2,26,6,Sunday,16,20
3813,2023-02-26 17:20:00,2023,2,26,6,Sunday,17,20
3814,2023-02-26 18:20:00,2023,2,26,6,Sunday,18,20
3815,2023-02-26 19:20:00,2023,2,26,6,Sunday,19,20
3816,2023-02-26 20:20:00,2023,2,26,6,Sunday,20,20
3817,2023-02-26 21:20:00,2023,2,26,6,Sunday,21,20
3818,2023-02-26 22:20:00,2023,2,26,6,Sunday,22,20
3819,2023-02-26 23:20:00,2023,2,26,6,Sunday,23,20
3820,2023-02-27 00:20:00,2023,2,27,0,Monday,0,20
3821,2023-02-27 01:20:00,2023,2,27,0,Monday,1,20
3822,2023-02-27 02:20:00,2023,2,27,0,Monday,2,20
3823,2023-02-27 03:20:00,2023,2,27,0,Monday,3,20
3824,2023-02-27 04:20:00,2023,2,27,0,Monday,4,20
3825,2023-02-27 05:20:00,2023,2,27,0,Monday,5,20
3826,2023-02-27 06:20:00,2023,2,27,0,Monday,6,20
3827,2023-02-27 07:20:00,2023,2,27,0,Monday,7,20
3828,2023-02-27 08:20:00,2023,2,27,0,Monday,8,20
3829,2023-02-27 09:20:00,2023,2,27,0,Monday,9,20
3830,2023-02-27 10:20:00,2023,2,27,0,Monday,10,20
3831,2023-02-27 11:20:00,2023,2,27,0,Monday,11,20
3832,2023-02-27 12:20:00,2023,2,27,0,Monday,12,20
3833,2023-02-27 13:20:00,2023,2,27,0,Monday,13,20
3834,2023-02-27 14:20:00,2023,2,27,0,Monday,14,20
3835,2023-02-27 15:20:00,2023,2,27,0,Monday,15,20
3836,2023-02-27 16:20:00,2023,2,27,0,Monday,16,20
3837,2023-02-27 17:20:00,2023,2,27,0,Monday,17,20
3838,2023-02-27 18:20:00,2023,2,27,0,Monday,18,20
3839,2023-02-27 19:20:00,2023,2,27,0,Monday,19,20
3840,2023-02-27 20:20:00,2023,2,27,0,Monday,20,20
3841,2023-02-27 21:20:00,2023,2,27,0,Monday,21,20
3842,2023-02-27 22:20:00,2023,2,27,0,Monday,22,20
3843,2023-02-27 23:20:00,2023,2,27,0,Monday,23,20
3844,2023-02-28 00:20:00,2023,2,28,1,Tuesday,0,20
3845,2023-02-28 01:20:00,2023,2,28,1,Tuesday,1,20
3846,2023-02-28 02:20:00,2023,2,28,1,Tuesday,2,20
3847,2023-02-28 03:20:00,2023,2,28,1,Tuesday,3,20
3848,2023-02-28 04:20:00,2023,2,28,1,Tuesday,4,20
3849,2023-02-28 05:20:00,2023,2,28,1,Tuesday,5,20
3850,2023-02-28 06:20:00,2023,2,28,1,Tuesday,6,20
3851,2023-02-28 07:20:00,2023,2,28,1,Tuesday,7,20
3852,2023-02-28 08:20:00,2023,2,28,1,Tuesday,8,20
3853,2023-02-28 09:20:00,2023,2,28,1,Tuesday,9,20
3854,2023-02-28 10:20:00,2023,2,28,1,Tuesday,10,20
3855,2023-02-28 11:20:00,2023,2,28,1,Tuesday,11,20
3856,2023-02-28 12:20:00,2023,2,28,1,Tuesday,12,20
3857,2023-02-28 13:20:00,2023,2,28,1,Tuesday,13,20
3858,2023-02-28 14:20:00,2023,2,28,1,Tuesday,14,20
3859,2023-02-28 15:20:00,2023,2,28,1,Tuesday,15,20
3860,2023-02-28 16:20:00,2023,2,28,1,Tuesday,16,20
3861,2023-02-28 17:20:00,2023,2,28,1,Tuesday,17,20
3862,2023-02-28 18:20:00,2023,2,28,1,Tuesday,18,20
3863,2023-02-28 19:20:00,2023,2,28,1,Tuesday,19,20
3864,2023-02-28 20:20:00,2023,2,28,1,Tuesday,20,20
3865,2023-02-28 21:20:00,2023,2,28,1,Tuesday,21,20
3866,2023-02-28 22:20:00,2023,2,28,1,Tuesday,22,20
3867,2023-02-28 23:20:00,2023,2,28,1,Tuesday,23,20
3868,2023-03-01 00:20:00,2023,3,1,2,Wednesday,0,20
3869,2023-03-01 01:20:00,2023,3,1,2,Wednesday,1,20
3870,2023-03-01 02:20:00,2023,3,1,2,Wednesday,2,20
3871,2023-03-01 03:20:00,2023,3,1,2,Wednesday,3,20
3872,2023-03-01 04:20:00,2023,3,1,2,Wednesday,4,20
3873,2023-03-01 05:20:00,2023,3,1,2,Wednesday,5,20
3874,2023-03-01 06:20:00,2023,3,1,2,Wednesday,6,20
3875,2023-03-01 07:20:00,2023,3,1,2,Wednesday,7,20
3876,2023-03-01 08:20:00,2023,3,1,2,Wednesday,8,20
3877,2023-03-01 09:20:00,2023,3,1,2,Wednesday,9,20
3878,2023-03-01 10:20:00,2023,3,1,2,Wednesday,10,20
3879,2023-03-01 11:20:00,2023,3,1,2,Wednesday,11,20
3880,2023-03-01 12:20:00,2023,3,1,2,Wednesday,12,20
3881,2023-03-01 13:20:00,2023,3,1,2,Wednesday,13,20
3882,2023-03-01 14:20:00,2023,3,1,2,Wednesday,14,20
3883,2023-03-01 15:20:00,2023,3,1,2,Wednesday,15,20
3884,2023-03-01 16:20:00,2023,3,1,2,Wednesday,16,20
3885,2023-03-01 17:20:00,2023,3,1,2,Wednesday,17,20
3886,2023-03-01 18:20:00,2023,3,1,2,Wednesday,18,20
3887,2023-03-01 19:20:00,2023,3,1,2,Wednesday,19,20
3888,2023-03-01 20:20:00,2023,3,1,2,Wednesday,20,20
3889,2023-03-01 21:20:00,2023,3,1,2,Wednesday,21,20
3890,2023-03-01 22:20:00,2023,3,1,2,Wednesday,22,20
3891,2023-03-01 23:20:00,2023,3,1,2,Wednesday,23,20
3892,2023-03-02 00:20:00,2023,3,2,3,Thursday,0,20
3893,2023-03-02 01:20:00,2023,3,2,3,Thursday,1,20
3894,2023-03-02 02:20:00,2023,3,2,3,Thursday,2,20
3895,2023-03-02 03:20:00,2023,3,2,3,Thursday,3,20
3896,2023-03-02 04:20:00,2023,3,2,3,Thursday,4,20
3897,2023-03-02 05:20:00,2023,3,2,3,Thursday,5,20
3898,2023-03-02 06:20:00,2023,3,2,3,Thursday,6,20
3899,2023-03-02 07:20:00,2023,3,2,3,Thursday,7,20
3900,2023-03-02 08:20:00,2023,3,2,3,Thursday,8,20
3901,2023-03-02 09:20:00,2023,3,2,3,Thursday,9,20
3902,2023-03-02 10:20:00,2023,3,2,3,Thursday,10,20
3903,2023-03-02 11:20:00,2023,3,2,3,Thursday,11,20
3904,2023-03-02 12:20:00,2023,3,2,3,Thursday,12,20
3905,2023-03-02 13:20:00,2023,3,2,3,Thursday,13,20
3906,2023-03-02 14:20:00,2023,3,2,3,Thursday,14,20
3907,2023-03-02 15:20:00,2023,3,2,3,Thursday,15,20
3908,2023-03-02 16:20:00,2023,3,2,3,Thursday,16,20
3909,2023-03-02 17:20:00,2023,3,2,3,Thursday,17,20
3910,2023-03-02 18:20:00,2023,3,2,3,Thursday,18,20
3911,2023-03-02 19:20:00,2023,3,2,3,Thursday,19,20
3912,2023-03-02 20:20:00,2023,3,2,3,Thursday,20,20
3913,2023-03-02 21:20:00,2023,3,2,3,Thursday,21,20
3914,2023-03-02 22:20:00,2023,3,2,3,Thursday,22,20
3915,2023-03-02 23:20:00,2023,3,2,3,Thursday,23,20
3916,2023-03-03 00:20:00,2023,3,3,4,Friday,0,20
3917,2023-03-03 01:20:00,2023,3,3,4,Friday,1,20
3918,2023-03-03 02:20:00,2023,3,3,4,Friday,2,20
3919,2023-03-03 03:20:00,2023,3,3,4,Friday,3,20
3920,2023-03-03 04:20:00,2023,3,3,4,Friday,4,20
3921,2023-03-03 05:20:00,2023,3,3,4,Friday,5,20
3922,2023-03-03 06:20:00,2023,3,3,4,Friday,6,20
3923,2023-03-03 07:20:00,2023,3,3,4,Friday,7,20
3924,2023-03-03 08:20:00,2023,3,3,4,Friday,8,20
3925,2023-03-03 09:20:00,2023,3,3,4,Friday,9,20
3926,2023-03-03 10:20:00,2023,3,3,4,Friday,10,20
3927,2023-03-03 11:20:00,2023,3,3,4,Friday,11,20
3928,2023-03-03 12:20:00,2023,3,3,4,Friday,12,20
3929,2023-03-03 13:20:00,2023,3,3,4,Friday,13,20
3930,2023-03-03 14:20:00,2023,3,3,4,Friday,14,20
3931,2023-03-03 15:20:00,2023,3,3,4,Friday,15,20
3932,2023-03-03 16:20:00,2023,3,3,4,Friday,16,20
3933,2023-03-03 17:20:00,2023,3,3,4,Friday,17,20
3934,2023-03-03 18:20:00,2023,3,3,4,Friday,18,20
3935,2023-03-03 19:20:00,2023,3,3,4,Friday,19,20
3936,2023-03-03 20:20:00,2023,3,3,4,Friday,20,20
3937,2023-03-03 21:20:00,2023,3,3,4,Friday,21,20
3938,2023-03-03 22:20:00,2023,3,3,4,Friday,22,20
3939,2023-03-03 23:20:00,2023,3,3,4,Friday,23,20
3940,2023-03-04 00:20:00,2023,3,4,5,Saturday,0,20
3941,2023-03-04 01:20:00,2023,3,4,5,Saturday,1,20
3942,2023-03-04 02:20:00,2023,3,4,5,Saturday,2,20
3943,2023-03-04 03:20:00,2023,3,4,5,Saturday,3,20
3944,2023-03-04 04:20:00,2023,3,4,5,Saturday,4,20
3945,2023-03-04 05:20:00,2023,3,4,5,Saturday,5,20
3946,2023-03-04 06:20:00,2023,3,4,5,Saturday,6,20
3947,2023-03-04 07:20:00,2023,3,4,5,Saturday,7,20
3948,2023-03-04 08:20:00,2023,3,4,5,Saturday,8,20
3949,2023-03-04 09:20:00,2023,3,4,5,Saturday,9,20
3950,2023-03-04 10:20:00,2023,3,4,5,Saturday,10,20
3951,2023-03-04 11:20:00,2023,3,4,5,Saturday,11,20
3952,2023-03-04 12:20:00,2023,3,4,5,Saturday,12,20
3953,2023-03-04 13:20:00,2023,3,4,5,Saturday,13,20
3954,2023-03-04 14:20:00,2023,3,4,5,Saturday,14,20
3955,2023-03-04 15:20:00,2023,3,4,5,Saturday,15,20
3956,2023-03-04 16:20:00,2023,3,4,5,Saturday,16,20
3957,2023-03-04 17:20:00,2023,3,4,5,Saturday,17,20
3958,2023-03-04 18:20:00,2023,3,4,5,Saturday,18,20
3959,2023-03-04 19:20:00,2023,3,4,5,Saturday,19,20
3960,2023-03-04 20:20:00,2023,3,4,5,Saturday,20,20
3961,2023-03-04 21:20:00,2023,3,4,5,Saturday,21,20
3962,2023-03-04 22:20:00,2023,3,4,5,Saturday,22,20
3963,2023-03-04 23:20:00,2023,3,4,5,Saturday,23,20
3964,2023-03-05 00:20:00,2023,3,5,6,Sunday,0,20
3965,2023-03-05 01:20:00,2023,3,5,6,Sunday,1,20
3966,2023-03-05 02:20:00,2023,3,5,6,Sunday,2,20
3967,2023-03-05 03:20:00,2023,3,5,6,Sunday,3,20
3968,2023-03-05 04:20:00,2023,3,5,6,Sunday,4,20
3969,2023-03-05 05:20:00,2023,3,5,6,Sunday,5,20
3970,2023-03-05 06:20:00,2023,3,5,6,Sunday,6,20
3971,2023-03-05 07:20:00,2023,3,5,6,Sunday,7,20
3972,2023-03-05 08:20:00,2023,3,5,6,Sunday,8,20
3973,2023-03-05 09:20:00,2023,3,5,6,Sunday,9,20
3974,2023-03-05 10:20:00,2023,3,5,6,Sunday,10,20
3975,2023-03-05 11:20:00,2023,3,5,6,Sunday,11,20
3976,2023-03-05 12:20:00,2023,3,5,6,Sunday,12,20
3977,2023-03-05 13:20:00,2023,3,5,6,Sunday,13,20
3978,2023-03-05 14:20:00,2023,3,5,6,Sunday,14,20
3979,2023-03-05 15:20:00,2023,3,5,6,Sunday,15,20
3980,2023-03-05 16:20:00,2023,3,5,6,Sunday,16,20
3981,2023-03-05 17:20:00,2023,3,5,6,Sunday,17,20
3982,2023-03-05 18:20:00,2023,3,5,6,Sunday,18,20
3983,2023-03-05 19:20:00,2023,3,5,6,Sunday,19,20
3984,2023-03-05 20:20:00,2023,3,5,6,Sunday,20,20
3985,2023-03-05 21:20:00,2023,3,5,6,Sunday,21,20
3986,2023-03-05 22:20:00,2023,3,5,6,Sunday,22,20
3987,2023-03-05 23:20:00,2023,3,5,6,Sunday,23,20
3988,2023-03-06 00:20:00,2023,3,6,0,Monday,0,20
3989,2023-03-06 01:20:00,2023,3,6,0,Monday,1,20
3990,2023-03-06 02:20:00,2023,3,6,0,Monday,2,20
3991,2023-03-06 03:20:00,2023,3,6,0,Monday,3,20
3992,2023-03-06 04:20:00,2023,3,6,0,Monday,4,20
3993,2023-03-06 05:20:00,2023,3,6,0,Monday,5,20
3994,2023-03-06 06:20:00,2023,3,6,0,Monday,6,20
3995,2023-03-06 07:20:00,2023,3,6,0,Monday,7,20
3996,2023-03-06 08:20:00,2023,3,6,0,Monday,8,20
3997,2023-03-06 09:20:00,2023,3,6,0,Monday,9,20
3998,2023-03-06 10:20:00,2023,3,6,0,Monday,10,20
3999,2023-03-06 11:20:00,2023,3,6,0,Monday,11,20
4000,2023-03-06 12:20:00,2023,3,6,0,Monday,12,20
4001,2023-03-06 13:20:00,2023,3,6,0,Monday,13,20
4002,2023-03-06 14:20:00,2023,3,6,0,Monday,14,20
4003,2023-03-06 15:20:00,2023,3,6,0,Monday,15,20
4004,2023-03-06 16:20:00,2023,3,6,0,Monday,16,20
4005,2023-03-06 17:20:00,2023,3,6,0,Monday,17,20
4006,2023-03-06 18:20:00,2023,3,6,0,Monday,18,20
4007,2023-03-06 19:20:00,2023,3,6,0,Monday,19,20
4008,2023-03-06 20:20:00,2023,3,6,0,Monday,20,20
4009,2023-03-06 21:20:00,2023,3,6,0,Monday,21,20
